"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"Generatie";"Migratieachtergrond";"Perioden";"Bevolking_1"
"1988";"T001038";"10000";"T001019";"T001040";"H008597";"2013JJ00";"2133"
"1989";"T001038";"10000";"T001019";"T001040";"H008597";"2014JJ00";"2595"
"1990";"T001038";"10000";"T001019";"T001040";"H008597";"2015JJ00";"4743"
"1991";"T001038";"10000";"T001019";"T001040";"H008597";"2016JJ00";"8151"
"1992";"T001038";"10000";"T001019";"T001040";"H008597";"2017JJ00";"11609"
"1993";"T001038";"10000";"T001019";"T001040";"H008597";"2018JJ00";"14952"
"1994";"T001038";"10000";"T001019";"T001040";"H008597";"2019JJ00";"18012"
"1995";"T001038";"10000";"T001019";"T001040";"H008597";"2020JJ00";"20978"
"1996";"T001038";"10000";"T001019";"T001040";"H008597";"2021JJ00";"23207"
"1997";"T001038";"10000";"T001019";"T001040";"H008597";"2022JJ00";"25080"
"1998";"T001038";"10000";"T001019";"T001040";"H008598";"1996JJ00";"285"
"1999";"T001038";"10000";"T001019";"T001040";"H008598";"1997JJ00";"304"
"2000";"T001038";"10000";"T001019";"T001040";"H008598";"1998JJ00";"316"
"2001";"T001038";"10000";"T001019";"T001040";"H008598";"1999JJ00";"329"
"2002";"T001038";"10000";"T001019";"T001040";"H008598";"2000JJ00";"346"
"2003";"T001038";"10000";"T001019";"T001040";"H008598";"2001JJ00";"354"
"2004";"T001038";"10000";"T001019";"T001040";"H008598";"2002JJ00";"371"
"2005";"T001038";"10000";"T001019";"T001040";"H008598";"2003JJ00";"393"
"2006";"T001038";"10000";"T001019";"T001040";"H008598";"2004JJ00";"431"
"2007";"T001038";"10000";"T001019";"T001040";"H008598";"2005JJ00";"504"
"2008";"T001038";"10000";"T001019";"T001040";"H008598";"2006JJ00";"537"
"2009";"T001038";"10000";"T001019";"T001040";"H008598";"2007JJ00";"545"
"2010";"T001038";"10000";"T001019";"T001040";"H008598";"2008JJ00";"589"
"2011";"T001038";"10000";"T001019";"T001040";"H008598";"2009JJ00";"673"
"2012";"T001038";"10000";"T001019";"T001040";"H008598";"2010JJ00";"777"
"2013";"T001038";"10000";"T001019";"T001040";"H008598";"2011JJ00";"929"
"2014";"T001038";"10000";"T001019";"T001040";"H008598";"2012JJ00";"1084"
"2015";"T001038";"10000";"T001019";"T001040";"H008598";"2013JJ00";"1137"
"2016";"T001038";"10000";"T001019";"T001040";"H008598";"2014JJ00";"1240"
"2017";"T001038";"10000";"T001019";"T001040";"H008598";"2015JJ00";"1343"
"2018";"T001038";"10000";"T001019";"T001040";"H008598";"2016JJ00";"1390"
"2019";"T001038";"10000";"T001019";"T001040";"H008598";"2017JJ00";"1482"
"2020";"T001038";"10000";"T001019";"T001040";"H008598";"2018JJ00";"1623"
"2021";"T001038";"10000";"T001019";"T001040";"H008598";"2019JJ00";"1744"
"2022";"T001038";"10000";"T001019";"T001040";"H008598";"2020JJ00";"1912"
"2023";"T001038";"10000";"T001019";"T001040";"H008598";"2021JJ00";"2380"
"2024";"T001038";"10000";"T001019";"T001040";"H008598";"2022JJ00";"2534"
"2025";"T001038";"10000";"T001019";"T001040";"H008830";"1996JJ00";
"2026";"T001038";"10000";"T001019";"T001040";"H008830";"1997JJ00";
"2027";"T001038";"10000";"T001019";"T001040";"H008830";"1998JJ00";
"2028";"T001038";"10000";"T001019";"T001040";"H008830";"1999JJ00";
"2029";"T001038";"10000";"T001019";"T001040";"H008830";"2000JJ00";
"2030";"T001038";"10000";"T001019";"T001040";"H008830";"2001JJ00";
"2031";"T001038";"10000";"T001019";"T001040";"H008830";"2002JJ00";
"2032";"T001038";"10000";"T001019";"T001040";"H008830";"2003JJ00";
"2033";"T001038";"10000";"T001019";"T001040";"H008830";"2004JJ00";
"2034";"T001038";"10000";"T001019";"T001040";"H008830";"2005JJ00";
"2035";"T001038";"10000";"T001019";"T001040";"H008830";"2006JJ00";
"2036";"T001038";"10000";"T001019";"T001040";"H008830";"2007JJ00";
"2037";"T001038";"10000";"T001019";"T001040";"H008830";"2008JJ00";
"2038";"T001038";"10000";"T001019";"T001040";"H008830";"2009JJ00";
"2039";"T001038";"10000";"T001019";"T001040";"H008830";"2010JJ00";
"2040";"T001038";"10000";"T001019";"T001040";"H008830";"2011JJ00";
"2041";"T001038";"10000";"T001019";"T001040";"H008830";"2012JJ00";
"2042";"T001038";"10000";"T001019";"T001040";"H008830";"2013JJ00";
"2043";"T001038";"10000";"T001019";"T001040";"H008830";"2014JJ00";
"2044";"T001038";"10000";"T001019";"T001040";"H008830";"2015JJ00";
"2045";"T001038";"10000";"T001019";"T001040";"H008830";"2016JJ00";
"2046";"T001038";"10000";"T001019";"T001040";"H008830";"2017JJ00";
"2047";"T001038";"10000";"T001019";"T001040";"H008830";"2018JJ00";
"2048";"T001038";"10000";"T001019";"T001040";"H008830";"2019JJ00";
"2049";"T001038";"10000";"T001019";"T001040";"H008830";"2020JJ00";"144"
"2050";"T001038";"10000";"T001019";"T001040";"H008830";"2021JJ00";"154"
"2051";"T001038";"10000";"T001019";"T001040";"H008830";"2022JJ00";"159"
"2052";"T001038";"10000";"T001019";"T001040";"H008599";"1996JJ00";"7978"
"2053";"T001038";"10000";"T001019";"T001040";"H008599";"1997JJ00";"8264"
"2054";"T001038";"10000";"T001019";"T001040";"H008599";"1998JJ00";"8460"
"2055";"T001038";"10000";"T001019";"T001040";"H008599";"1999JJ00";"8696"
"2056";"T001038";"10000";"T001019";"T001040";"H008599";"2000JJ00";"8997"
"2057";"T001038";"10000";"T001019";"T001040";"H008599";"2001JJ00";"9392"
"2058";"T001038";"10000";"T001019";"T001040";"H008599";"2002JJ00";"9783"
"2059";"T001038";"10000";"T001019";"T001040";"H008599";"2003JJ00";"10120"
"2060";"T001038";"10000";"T001019";"T001040";"H008599";"2004JJ00";"10236"
"2061";"T001038";"10000";"T001019";"T001040";"H008599";"2005JJ00";"10292"
"2062";"T001038";"10000";"T001019";"T001040";"H008599";"2006JJ00";"10339"
"2063";"T001038";"10000";"T001019";"T001040";"H008599";"2007JJ00";"10454"
"2064";"T001038";"10000";"T001019";"T001040";"H008599";"2008JJ00";"10659"
"2065";"T001038";"10000";"T001019";"T001040";"H008599";"2009JJ00";"10946"
"2066";"T001038";"10000";"T001019";"T001040";"H008599";"2010JJ00";"11345"
"2067";"T001038";"10000";"T001019";"T001040";"H008599";"2011JJ00";"11547"
"2068";"T001038";"10000";"T001019";"T001040";"H008599";"2012JJ00";"11970"
"2069";"T001038";"10000";"T001019";"T001040";"H008599";"2013JJ00";"12270"
"2070";"T001038";"10000";"T001019";"T001040";"H008599";"2014JJ00";"12596"
"2071";"T001038";"10000";"T001019";"T001040";"H008599";"2015JJ00";"13709"
"2072";"T001038";"10000";"T001019";"T001040";"H008599";"2016JJ00";"16347"
"2073";"T001038";"10000";"T001019";"T001040";"H008599";"2017JJ00";"19528"
"2074";"T001038";"10000";"T001019";"T001040";"H008599";"2018JJ00";"21536"
"2075";"T001038";"10000";"T001019";"T001040";"H008599";"2019JJ00";"23777"
"2076";"T001038";"10000";"T001019";"T001040";"H008599";"2020JJ00";"25642"
"2077";"T001038";"10000";"T001019";"T001040";"H008599";"2021JJ00";"27139"
"2078";"T001038";"10000";"T001019";"T001040";"H008599";"2022JJ00";"28635"
"2079";"T001038";"10000";"T001019";"T001040";"H008600";"1996JJ00";"5"
"2080";"T001038";"10000";"T001019";"T001040";"H008600";"1997JJ00";"5"
"2081";"T001038";"10000";"T001019";"T001040";"H008600";"1998JJ00";"5"
"2082";"T001038";"10000";"T001019";"T001040";"H008600";"1999JJ00";"5"
"2083";"T001038";"10000";"T001019";"T001040";"H008600";"2000JJ00";"6"
"2084";"T001038";"10000";"T001019";"T001040";"H008600";"2001JJ00";"6"
"2085";"T001038";"10000";"T001019";"T001040";"H008600";"2002JJ00";"6"
"2086";"T001038";"10000";"T001019";"T001040";"H008600";"2003JJ00";"6"
"2087";"T001038";"10000";"T001019";"T001040";"H008600";"2004JJ00";"7"
"2088";"T001038";"10000";"T001019";"T001040";"H008600";"2005JJ00";"10"
"2089";"T001038";"10000";"T001019";"T001040";"H008600";"2006JJ00";"9"
"2090";"T001038";"10000";"T001019";"T001040";"H008600";"2007JJ00";"9"
"2091";"T001038";"10000";"T001019";"T001040";"H008600";"2008JJ00";"9"
"2092";"T001038";"10000";"T001019";"T001040";"H008600";"2009JJ00";"9"
"2093";"T001038";"10000";"T001019";"T001040";"H008600";"2010JJ00";"9"
"2094";"T001038";"10000";"T001019";"T001040";"H008600";"2011JJ00";"10"
"2095";"T001038";"10000";"T001019";"T001040";"H008600";"2012JJ00";"9"
"2096";"T001038";"10000";"T001019";"T001040";"H008600";"2013JJ00";"8"
"2097";"T001038";"10000";"T001019";"T001040";"H008600";"2014JJ00";"8"
"2098";"T001038";"10000";"T001019";"T001040";"H008600";"2015JJ00";"11"
"2099";"T001038";"10000";"T001019";"T001040";"H008600";"2016JJ00";"11"
"2100";"T001038";"10000";"T001019";"T001040";"H008600";"2017JJ00";"11"
"2101";"T001038";"10000";"T001019";"T001040";"H008600";"2018JJ00";"12"
"2102";"T001038";"10000";"T001019";"T001040";"H008600";"2019JJ00";"11"
"2103";"T001038";"10000";"T001019";"T001040";"H008600";"2020JJ00";"15"
"2104";"T001038";"10000";"T001019";"T001040";"H008600";"2021JJ00";"14"
"2105";"T001038";"10000";"T001019";"T001040";"H008600";"2022JJ00";"18"
"2106";"T001038";"10000";"T001019";"T001040";"H008601";"1996JJ00";"1"
"2107";"T001038";"10000";"T001019";"T001040";"H008601";"1997JJ00";"1"
"2108";"T001038";"10000";"T001019";"T001040";"H008601";"1998JJ00";"1"
"2109";"T001038";"10000";"T001019";"T001040";"H008601";"1999JJ00";"1"
"2110";"T001038";"10000";"T001019";"T001040";"H008601";"2000JJ00";"1"
"2111";"T001038";"10000";"T001019";"T001040";"H008601";"2001JJ00";"1"
"2112";"T001038";"10000";"T001019";"T001040";"H008601";"2002JJ00";"1"
"2113";"T001038";"10000";"T001019";"T001040";"H008601";"2003JJ00";"2"
"2114";"T001038";"10000";"T001019";"T001040";"H008601";"2004JJ00";"2"
"2115";"T001038";"10000";"T001019";"T001040";"H008601";"2005JJ00";"3"
"2116";"T001038";"10000";"T001019";"T001040";"H008601";"2006JJ00";"2"
"2117";"T001038";"10000";"T001019";"T001040";"H008601";"2007JJ00";"2"
"2118";"T001038";"10000";"T001019";"T001040";"H008601";"2008JJ00";"2"
"2119";"T001038";"10000";"T001019";"T001040";"H008601";"2009JJ00";"2"
"2120";"T001038";"10000";"T001019";"T001040";"H008601";"2010JJ00";"3"
"2121";"T001038";"10000";"T001019";"T001040";"H008601";"2011JJ00";"4"
"2122";"T001038";"10000";"T001019";"T001040";"H008601";"2012JJ00";"4"
"2123";"T001038";"10000";"T001019";"T001040";"H008601";"2013JJ00";"5"
"2124";"T001038";"10000";"T001019";"T001040";"H008601";"2014JJ00";"5"
"2125";"T001038";"10000";"T001019";"T001040";"H008601";"2015JJ00";"5"
"2126";"T001038";"10000";"T001019";"T001040";"H008601";"2016JJ00";"6"
"2127";"T001038";"10000";"T001019";"T001040";"H008601";"2017JJ00";"6"
"2128";"T001038";"10000";"T001019";"T001040";"H008601";"2018JJ00";"6"
"2129";"T001038";"10000";"T001019";"T001040";"H008601";"2019JJ00";"6"
"2130";"T001038";"10000";"T001019";"T001040";"H008601";"2020JJ00";"6"
"2131";"T001038";"10000";"T001019";"T001040";"H008601";"2021JJ00";"6"
"2132";"T001038";"10000";"T001019";"T001040";"H008601";"2022JJ00";"6"
"2133";"T001038";"10000";"T001019";"T001040";"H007071";"1996JJ00";"0"
"2134";"T001038";"10000";"T001019";"T001040";"H007071";"1997JJ00";"12"
"2135";"T001038";"10000";"T001019";"T001040";"H007071";"1998JJ00";"27"
"2136";"T001038";"10000";"T001019";"T001040";"H007071";"1999JJ00";"56"
"2137";"T001038";"10000";"T001019";"T001040";"H007071";"2000JJ00";"277"
"2138";"T001038";"10000";"T001019";"T001040";"H007071";"2001JJ00";"566"
"2139";"T001038";"10000";"T001019";"T001040";"H007071";"2002JJ00";"771"
"2140";"T001038";"10000";"T001019";"T001040";"H007071";"2003JJ00";"794"
"2141";"T001038";"10000";"T001019";"T001040";"H007071";"2004JJ00";
"2142";"T001038";"10000";"T001019";"T001040";"H007071";"2005JJ00";
"2143";"T001038";"10000";"T001019";"T001040";"H007071";"2006JJ00";
"2144";"T001038";"10000";"T001019";"T001040";"H007071";"2007JJ00";
"2145";"T001038";"10000";"T001019";"T001040";"H007071";"2008JJ00";
"2146";"T001038";"10000";"T001019";"T001040";"H007071";"2009JJ00";
"2147";"T001038";"10000";"T001019";"T001040";"H007071";"2010JJ00";
"2148";"T001038";"10000";"T001019";"T001040";"H007071";"2011JJ00";
"2149";"T001038";"10000";"T001019";"T001040";"H007071";"2012JJ00";
"2150";"T001038";"10000";"T001019";"T001040";"H007071";"2013JJ00";
"2151";"T001038";"10000";"T001019";"T001040";"H007071";"2014JJ00";
"2152";"T001038";"10000";"T001019";"T001040";"H007071";"2015JJ00";
"2153";"T001038";"10000";"T001019";"T001040";"H007071";"2016JJ00";
"2154";"T001038";"10000";"T001019";"T001040";"H007071";"2017JJ00";
"2155";"T001038";"10000";"T001019";"T001040";"H007071";"2018JJ00";
"2156";"T001038";"10000";"T001019";"T001040";"H007071";"2019JJ00";
"2157";"T001038";"10000";"T001019";"T001040";"H007071";"2020JJ00";
"2158";"T001038";"10000";"T001019";"T001040";"H007071";"2021JJ00";
"2159";"T001038";"10000";"T001019";"T001040";"H007071";"2022JJ00";
"2160";"T001038";"10000";"T001019";"T001040";"H008602";"1996JJ00";"67"
"2161";"T001038";"10000";"T001019";"T001040";"H008602";"1997JJ00";"63"
"2162";"T001038";"10000";"T001019";"T001040";"H008602";"1998JJ00";"61"
"2163";"T001038";"10000";"T001019";"T001040";"H008602";"1999JJ00";"62"
"2164";"T001038";"10000";"T001019";"T001040";"H008602";"2000JJ00";"66"
"2165";"T001038";"10000";"T001019";"T001040";"H008602";"2001JJ00";"74"
"2166";"T001038";"10000";"T001019";"T001040";"H008602";"2002JJ00";"81"
"2167";"T001038";"10000";"T001019";"T001040";"H008602";"2003JJ00";"82"
"2168";"T001038";"10000";"T001019";"T001040";"H008602";"2004JJ00";"82"
"2169";"T001038";"10000";"T001019";"T001040";"H008602";"2005JJ00";"88"
"2170";"T001038";"10000";"T001019";"T001040";"H008602";"2006JJ00";"78"
"2171";"T001038";"10000";"T001019";"T001040";"H008602";"2007JJ00";"84"
"2172";"T001038";"10000";"T001019";"T001040";"H008602";"2008JJ00";"83"
"2173";"T001038";"10000";"T001019";"T001040";"H008602";"2009JJ00";"87"
"2174";"T001038";"10000";"T001019";"T001040";"H008602";"2010JJ00";"90"
"2175";"T001038";"10000";"T001019";"T001040";"H008602";"2011JJ00";"95"
"2176";"T001038";"10000";"T001019";"T001040";"H008602";"2012JJ00";"95"
"2177";"T001038";"10000";"T001019";"T001040";"H008602";"2013JJ00";"101"
"2178";"T001038";"10000";"T001019";"T001040";"H008602";"2014JJ00";"104"
"2179";"T001038";"10000";"T001019";"T001040";"H008602";"2015JJ00";"106"
"2180";"T001038";"10000";"T001019";"T001040";"H008602";"2016JJ00";"105"
"2181";"T001038";"10000";"T001019";"T001040";"H008602";"2017JJ00";"111"
"2182";"T001038";"10000";"T001019";"T001040";"H008602";"2018JJ00";"118"
"2183";"T001038";"10000";"T001019";"T001040";"H008602";"2019JJ00";"119"
"2184";"T001038";"10000";"T001019";"T001040";"H008602";"2020JJ00";"131"
"2185";"T001038";"10000";"T001019";"T001040";"H008602";"2021JJ00";"135"
"2186";"T001038";"10000";"T001019";"T001040";"H008602";"2022JJ00";"140"
"2187";"T001038";"10000";"T001019";"T001040";"H008603";"1996JJ00";"7738"
"2188";"T001038";"10000";"T001019";"T001040";"H008603";"1997JJ00";"8301"
"2189";"T001038";"10000";"T001019";"T001040";"H008603";"1998JJ00";"8868"
"2190";"T001038";"10000";"T001019";"T001040";"H008603";"1999JJ00";"9394"
"2191";"T001038";"10000";"T001019";"T001040";"H008603";"2000JJ00";"9857"
"2192";"T001038";"10000";"T001019";"T001040";"H008603";"2001JJ00";"10449"
"2193";"T001038";"10000";"T001019";"T001040";"H008603";"2002JJ00";"11100"
"2194";"T001038";"10000";"T001019";"T001040";"H008603";"2003JJ00";"11755"
"2195";"T001038";"10000";"T001019";"T001040";"H008603";"2004JJ00";"12401"
"2196";"T001038";"10000";"T001019";"T001040";"H008603";"2005JJ00";"12966"
"2197";"T001038";"10000";"T001019";"T001040";"H008603";"2006JJ00";"13499"
"2198";"T001038";"10000";"T001019";"T001040";"H008603";"2007JJ00";"14019"
"2199";"T001038";"10000";"T001019";"T001040";"H008603";"2008JJ00";"14517"
"2200";"T001038";"10000";"T001019";"T001040";"H008603";"2009JJ00";"15363"
"2201";"T001038";"10000";"T001019";"T001040";"H008603";"2010JJ00";"16094"
"2202";"T001038";"10000";"T001019";"T001040";"H008603";"2011JJ00";"16719"
"2203";"T001038";"10000";"T001019";"T001040";"H008603";"2012JJ00";"17259"
"2204";"T001038";"10000";"T001019";"T001040";"H008603";"2013JJ00";"17903"
"2205";"T001038";"10000";"T001019";"T001040";"H008603";"2014JJ00";"18627"
"2206";"T001038";"10000";"T001019";"T001040";"H008603";"2015JJ00";"19341"
"2207";"T001038";"10000";"T001019";"T001040";"H008603";"2016JJ00";"20073"
"2208";"T001038";"10000";"T001019";"T001040";"H008603";"2017JJ00";"20937"
"2209";"T001038";"10000";"T001019";"T001040";"H008603";"2018JJ00";"22000"
"2210";"T001038";"10000";"T001019";"T001040";"H008603";"2019JJ00";"23128"
"2211";"T001038";"10000";"T001019";"T001040";"H008603";"2020JJ00";"24369"
"2212";"T001038";"10000";"T001019";"T001040";"H008603";"2021JJ00";"25365"
"2213";"T001038";"10000";"T001019";"T001040";"H008603";"2022JJ00";"26658"
"2214";"T001038";"10000";"T001019";"T001040";"H008604";"1996JJ00";"2844"
"2215";"T001038";"10000";"T001019";"T001040";"H008604";"1997JJ00";"2972"
"2216";"T001038";"10000";"T001019";"T001040";"H008604";"1998JJ00";"3107"
"2217";"T001038";"10000";"T001019";"T001040";"H008604";"1999JJ00";"3333"
"2218";"T001038";"10000";"T001019";"T001040";"H008604";"2000JJ00";"3492"
"2219";"T001038";"10000";"T001019";"T001040";"H008604";"2001JJ00";"3635"
"2220";"T001038";"10000";"T001019";"T001040";"H008604";"2002JJ00";"3732"
"2221";"T001038";"10000";"T001019";"T001040";"H008604";"2003JJ00";"3822"
"2222";"T001038";"10000";"T001019";"T001040";"H008604";"2004JJ00";"3836"
"2223";"T001038";"10000";"T001019";"T001040";"H008604";"2005JJ00";"3851"
"2224";"T001038";"10000";"T001019";"T001040";"H008604";"2006JJ00";"3873"
"2225";"T001038";"10000";"T001019";"T001040";"H008604";"2007JJ00";"3799"
"2226";"T001038";"10000";"T001019";"T001040";"H008604";"2008JJ00";"3875"
"2227";"T001038";"10000";"T001019";"T001040";"H008604";"2009JJ00";"4018"
"2228";"T001038";"10000";"T001019";"T001040";"H008604";"2010JJ00";"4087"
"2229";"T001038";"10000";"T001019";"T001040";"H008604";"2011JJ00";"4236"
"2230";"T001038";"10000";"T001019";"T001040";"H008604";"2012JJ00";"4396"
"2231";"T001038";"10000";"T001019";"T001040";"H008604";"2013JJ00";"4485"
"2232";"T001038";"10000";"T001019";"T001040";"H008604";"2014JJ00";"4554"
"2233";"T001038";"10000";"T001019";"T001040";"H008604";"2015JJ00";"4629"
"2234";"T001038";"10000";"T001019";"T001040";"H008604";"2016JJ00";"4861"
"2235";"T001038";"10000";"T001019";"T001040";"H008604";"2017JJ00";"5155"
"2236";"T001038";"10000";"T001019";"T001040";"H008604";"2018JJ00";"5454"
"2237";"T001038";"10000";"T001019";"T001040";"H008604";"2019JJ00";"5707"
"2238";"T001038";"10000";"T001019";"T001040";"H008604";"2020JJ00";"5954"
"2239";"T001038";"10000";"T001019";"T001040";"H008604";"2021JJ00";"5756"
"2240";"T001038";"10000";"T001019";"T001040";"H008604";"2022JJ00";"5974"
"2241";"T001038";"10000";"T001019";"T001040";"H008605";"1996JJ00";"26051"
"2242";"T001038";"10000";"T001019";"T001040";"H008605";"1997JJ00";"26681"
"2243";"T001038";"10000";"T001019";"T001040";"H008605";"1998JJ00";"27636"
"2244";"T001038";"10000";"T001019";"T001040";"H008605";"1999JJ00";"28725"
"2245";"T001038";"10000";"T001019";"T001040";"H008605";"2000JJ00";"29792"
"2246";"T001038";"10000";"T001019";"T001040";"H008605";"2001JJ00";"30906"
"2247";"T001038";"10000";"T001019";"T001040";"H008605";"2002JJ00";"31884"
"2248";"T001038";"10000";"T001019";"T001040";"H008605";"2003JJ00";"32375"
"2249";"T001038";"10000";"T001019";"T001040";"H008605";"2004JJ00";"32788"
"2250";"T001038";"10000";"T001019";"T001040";"H008605";"2005JJ00";"32995"
"2251";"T001038";"10000";"T001019";"T001040";"H008605";"2006JJ00";"33556"
"2252";"T001038";"10000";"T001019";"T001040";"H008605";"2007JJ00";"33845"
"2253";"T001038";"10000";"T001019";"T001040";"H008605";"2008JJ00";"34584"
"2254";"T001038";"10000";"T001019";"T001040";"H008605";"2009JJ00";"36112"
"2255";"T001038";"10000";"T001019";"T001040";"H008605";"2010JJ00";"37152"
"2256";"T001038";"10000";"T001019";"T001040";"H008605";"2011JJ00";"38040"
"2257";"T001038";"10000";"T001019";"T001040";"H008605";"2012JJ00";"38636"
"2258";"T001038";"10000";"T001019";"T001040";"H008605";"2013JJ00";"38980"
"2259";"T001038";"10000";"T001019";"T001040";"H008605";"2014JJ00";"39595"
